empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.address,extra.last_updated,extra.renting,extra.returning,extra.uid,extra.bike_uids,extra.number,extra.slots
10.0,0,4e47f8ec8affacbb3cf7a3eaa3a18bfd,45.50280905672637,-122.65353977680206,SE Gideon at 12th Ave MAX station,2020-11-02T17:26:37.416000Z,"1201-1241 Southeast Gideon Street, Portland",1604338084.0,1.0,1.0,hub_1513,,,
17.0,0,c36ba913465bae461bf387f50ffa68b7,45.52175423291714,-122.68107935786247,SW 10th at Harvey Milk,2020-11-02T17:26:37.417000Z,"404 Southwest 10th Avenue, Portland",1604338084.0,1.0,1.0,hub_1512,,,
18.0,0,594fc7d98955eecf3d28523e9aa548ab,45.50512503523317,-122.65336811542511,SE Elliott at Division,2020-11-02T17:26:37.419000Z,"2454-2498 Southeast Elliott Avenue, Portland",1604338084.0,1.0,1.0,hub_1515,,,
6.0,0,960438641218bcfc19bc635c4ee698a5,45.5035666478437,-122.63952791690826,SE Clinton at 26th,2020-11-02T17:26:37.420000Z,"2615 Southeast Clinton Street, Portland",1604338084.0,1.0,1.0,hub_1514,,,
14.0,0,95de685573514cbb4fd72a26a8200304,45.516231760262826,-122.63606786727905,SE 29th at Belmont,2020-11-02T17:26:37.421000Z,"901-915 Southeast 29th Avenue, Portland",1604338084.0,1.0,1.0,hub_1517,,,
16.0,0,39894b2fbf5e46469dc0f9f4d350640b,45.5114765684424,-122.66628563404082,SE Clay at Water,2020-11-02T17:26:37.422000Z,"1601-1799 Southeast Water Avenue, Portland",1604338084.0,1.0,1.0,hub_1516,,,
18.0,0,dcdba093c08a021f861e03ae91bfd7ec,45.518446875178256,-122.65168502926826,SE 14th at Stark,2020-11-02T17:26:37.424000Z,"531-699 Southeast 14th Avenue, Portland",1604338084.0,1.0,1.0,hub_1519,,,
10.0,0,d0d1428b33b2f10722d3546bd4284c2c,45.515152949700024,-122.66577601432802,SE Water at Taylor,2020-11-02T17:26:37.429000Z,"1028 Southeast Water Avenue, Portland",1604338084.0,1.0,1.0,hub_1518,,,
11.0,0,91679b1affeab937801e62ac1e710379,45.51645917253505,-122.61899828910826,SE Belmont at 42nd,2020-11-02T17:26:37.430000Z,"4220 Southeast Belmont Street, Portland",1604338084.0,1.0,1.0,hub_3929,,,
18.0,0,e1ab0ce5d24a113323ec3595bdc83a17,45.523734525437575,-122.63720646500587,NE 28th at Couch - Community Corral,2020-11-02T17:26:37.435000Z,"108 Northeast 28th Avenue, Portland",1604338084.0,1.0,1.0,hub_2275,,,
14.0,0,878fe700322ba9b87da8e6ae33cb5525,45.52536699166144,-122.67254590988159,NW 2nd at Everett,2020-11-02T17:26:37.437000Z,"301-399 Northwest 2nd Avenue, Portland",1604338084.0,1.0,1.0,hub_1586,,,
6.0,0,2fc73776c84ed62c31868357bc91aa8e,45.49723032678947,-122.63540536169329,SE Powell Blvd at 29th - Community Corral,2020-11-02T17:26:37.440000Z,"2896-2898 Southeast Powell Boulevard, Portland",1604338084.0,1.0,1.0,hub_5316,,,
10.0,0,9e24ba67f3bc53787e2566670d7379bc,45.52976024466929,-122.69664287567139,NW 22nd at Lovejoy,2020-11-02T17:26:37.441000Z,"945-993 Northwest 22nd Avenue, Portland",1604338084.0,1.0,1.0,hub_1585,,,
18.0,0,461a91f3d17378df2a989beaa90bd225,45.53232500919175,-122.68242985010147,NW 11th at The Fields,2020-11-02T17:26:37.446000Z,"1315 Northwest 11th Avenue, Portland",1604338084.0,1.0,1.0,hub_1583,,,
18.0,0,e8216c4b64f67f1b5f0dedb3ecee7b3d,45.5219604810172,-122.6896771788597,SW Morrison at 18th,2020-11-02T17:26:37.447000Z,"Southwest Morrison & 17th, Southwest Morrison Street, Pearl District, Portland, Oregon",1604338084.0,1.0,1.0,hub_1580,,,
24.0,0,895d5e33307bafb4773825a200438758,45.52059310322167,-122.6372379809618,SE 28th at Pine - Community Corral,2020-11-02T17:26:37.450000Z,"304 Southeast 28th Avenue, Portland",1604338084.0,1.0,1.0,hub_2276,,,
6.0,0,78778c4302c71d41398de74d63754c70,45.51299714584687,-122.65672624111176,SE 9th at Madison,2020-11-02T17:26:37.452000Z,"1325-1399 Southeast 9th Avenue, Portland",1604338084.0,1.0,1.0,hub_5311,,,
18.0,0,3c209c6d1ed5b246c2054221de49c1cc,45.523741513819246,-122.68181294202805,NW Couch at 11th,2020-11-02T17:26:37.453000Z,"1037 Northwest Couch Street, Portland",1604338084.0,1.0,1.0,hub_1588,,,
18.0,0,2e311cf5b61b04dddcb11c1a46d43c95,45.52331305636792,-122.69326329231262,NW 20th at Burnside,2020-11-02T17:26:37.454000Z,"2-90 Northwest 20th Place, Portland",1604338084.0,1.0,1.0,hub_1564,,,
12.0,0,9a1196a102fcb4154b7dcaa4cb4ab92a,45.52634601402334,-122.69414842128754,NW Glisan at 21st,2020-11-02T17:26:37.455000Z,"2066 Northwest Glisan Street, Portland",1604338084.0,1.0,1.0,hub_1566,,,
12.0,0,6f9d73bf5f281d339d58e6c14d2d93ad,45.52826830586263,-122.69456148147583,NW 21st at Johnson,2020-11-02T17:26:37.457000Z,"721 Northwest 21st Avenue, Portland",1604338084.0,1.0,1.0,hub_1567,,,
15.0,0,8a41a1f4c95539d13801e923e5c5f269,45.56282546273442,-122.6747466623783,N Killingsworth at Albina,2020-11-02T17:26:37.458000Z,"North Killingsworth Street, Portland",1604338084.0,1.0,1.0,hub_1560,,,
14.0,0,fd51ad5bbf138465fac3a76c2f3e9f6b,45.52863659670261,-122.68201947212219,NW Johnson at Jamison Square,2020-11-02T17:26:37.459000Z,"718 Northwest 11th Avenue, Portland",1604338084.0,1.0,1.0,hub_1561,,,
12.0,0,bca90ae6081a56c3451b1cb0c99b89aa,45.5282777010671,-122.67662823200226,NW Station at Irving,2020-11-02T17:26:37.460000Z,"700-746 Northwest 6th Avenue, Portland",1604338084.0,1.0,1.0,hub_1562,,,
14.0,0,9f67fd74409ffd7baa0e5a87bd8810e2,45.53211645029155,-122.69863039255142,NW 23rd at Overton,2020-11-02T17:26:37.462000Z,"1310 Northwest 23rd Avenue, Portland",1604338084.0,1.0,1.0,hub_1563,,,
18.0,0,bbbd86bb5f6d2cd4f7ac5b503945d554,45.54759280146992,-122.66676038503647,N Williams at Fremont,2020-11-02T17:26:37.468000Z,"North Williams at Fremont, North Williams Avenue, Albina, Portland, Oregon",1604338084.0,1.0,1.0,hub_1598,,,
19.0,0,86996358747ffd076ba01f34af637cf5,45.50276769910143,-122.67144083976744,Tilikum West at SW Moody,2020-11-02T17:26:37.470000Z,"Tilikum Crossing, Portland",1604338084.0,1.0,1.0,hub_1591,,,
18.0,0,0b7678bd9bf80b3d63913cd86e9f8c11,45.52871175780225,-122.67416596412659,NW Naito at Ironside,2020-11-02T17:26:37.473000Z,"Northwest Naito Parkway, Pearl District, Portland, Oregon",1604338084.0,1.0,1.0,hub_1593,,,
18.0,0,1c79a810e685de99e6f93606040bbebf,45.52914205316425,-122.69870281219482,NW Kearney at 23rd,2020-11-02T17:26:37.474000Z,"2301-2305 Northwest Kearney Street, Portland",1604338084.0,1.0,1.0,hub_1592,,,
18.0,0,c56abf376d7ba1bbc9de3ab59efc8588,45.549985826258116,-122.67565727233887,N Mississippi at Beech,2020-11-02T17:26:37.475000Z,"3731-3741 North Mississippi Avenue, Portland",1604338084.0,1.0,1.0,hub_1595,,,
12.0,0,4340a320c7fb47f4a93d068ef607ed29,45.55076344345873,-122.66686633229256,N Failing at Williams,2020-11-02T17:26:37.476000Z,"1-99 North Failing Street, Portland",1604338084.0,1.0,1.0,hub_1594,,,
12.0,0,746f43bc5fafeba7b8e2484961aedbcc,45.54107814878315,-122.67697155475615,N Russell at Interstate - Community Corral,2020-11-02T17:26:37.479000Z,"955 North Russell Street, Portland",1604338084.0,1.0,1.0,hub_1597,,,
18.0,0,f96111beae829639fe713081c167fedc,45.521420663518754,-122.67262905836105,SW 2nd at Pine,2020-11-02T17:26:37.483000Z,"128-198 Southwest 2nd Avenue, Portland",1604338084.0,1.0,1.0,hub_1574,,,
16.0,0,a9f5bd736c76f0a2aa89125c2655f6ca,45.51788376661364,-122.69204020500185,SW 18th at Jefferson,2020-11-02T17:26:37.486000Z,"1234, Southwest 18th Avenue, University District, Portland, Oregon",1604338084.0,1.0,1.0,hub_1572,,,
17.0,0,ea63b6e276773b07258d184133fbc6c8,45.52279251368779,-122.68401235342026,SW Harvey Milk at Burnside,2020-11-02T17:26:37.487000Z,"1250-1298 Southwest Stark Street, Portland",1604338084.0,1.0,1.0,hub_1571,,,
27.0,0,cc48d45f9cd3afea3b782139292073af,45.50910258116327,-122.67351686954498,SW River at Montgomery,2020-11-02T17:26:37.488000Z,"Portland Sports Bar and Grill, 1800, Southwest River Drive, University District, Portland, Oregon",1604338084.0,1.0,1.0,hub_1570,,,
12.0,0,6e332b01bae8b90df74dac3909aae13f,45.51232050337293,-122.67891079187393,SW Market at Keller Fountain Park,2020-11-02T17:26:37.489000Z,"300-398 Southwest Market Street, Portland",1604338084.0,1.0,1.0,hub_1579,,,
12.0,0,e02bb0fdb8205ce9302d8be48900b862,45.5357775095221,-122.62061297893524,NE 41st at Sandy Blvd (Hollywood Theatre) - Community Corral,2020-11-02T17:26:37.492000Z,"4144-4152 Northeast Sandy Boulevard, Portland",1604338084.0,1.0,1.0,hub_4325,,,
6.0,0,67351d736219f6834698bb302ad054d7,45.50473238768288,-122.62528002262114,SE 37th at Division - Community Corral,2020-11-02T17:26:37.493000Z,"3652 Southeast Division Street, Portland",1604338084.0,1.0,1.0,hub_4324,,,
12.0,0,1050337b65ec6fe7508a406234c2727a,45.548307056666516,-122.61367678642272,NE 48th at Fremont - Community Corral,2020-11-02T17:26:37.494000Z,"4759B Northeast Fremont Street, Portland",1604338084.0,1.0,1.0,hub_4327,,,
9.0,0,c7d6d38bf9fbfe21cda48ef147eb07cf,45.51189242870023,-122.61130571365356,SE 50th at Hawthorne - Community Corral,2020-11-02T17:26:37.496000Z,"5008 Southeast Hawthorne Boulevard, Portland",1604338084.0,1.0,1.0,hub_4321,,,
18.0,0,e65021258e7e40cd2dbf8655b1db995a,45.53290423754687,-122.68626004457474,NW Pettygrove at 15th,2020-11-02T17:26:37.497000Z,"1497-1499 Northwest Pettygrove Street, Portland",1604338084.0,1.0,1.0,hub_2798,,,
12.0,0,f54ff9937fadde7367201097bf05ac44,45.526429751576785,-122.63471871614456,NE 30th at Glisan - Community Corral,2020-11-02T17:26:37.499000Z,"2948 Northeast Glisan Street, Portland",1604338084.0,1.0,1.0,hub_4323,,,
6.0,0,9f4702931aa590a770c06442c299929f,45.505236179098944,-122.61211037635803,SE 49th at Division - Community Corral,2020-11-02T17:26:37.500000Z,"4846-4848 Southeast Division Street, Portland",1604338084.0,1.0,1.0,hub_4322,,,
12.0,0,9362210f7594103e084bccf1a14ff8b9,45.56267617062201,-122.69460439682005,N Burrage at Killingsworth - Community Corral,2020-11-02T17:26:37.501000Z,"5425-5499 North Burrage Avenue, Portland",1604338084.0,1.0,1.0,hub_4329,,,
12.0,0,ba290ad76d5e457a699fd8defa70442f,45.538936489085174,-122.64328837394713,NE 22nd at Thompson (Irvington Tennis Club) - Community Corral,2020-11-02T17:26:37.502000Z,"2100-2198 Northeast Thompson Street, Portland",1604338084.0,1.0,1.0,hub_4328,,,
7.0,0,bf85f6fb0e593f747ad1990f32029399,45.523789022143916,-122.67473861575127,NW 4th at Couch,2020-11-02T17:26:37.503000Z,"400 Northwest Couch Street, Portland",1604338084.0,1.0,1.0,hub_5357,,,
18.0,0,71d1631fc898a831f4244409608e9493,45.51789880171501,-122.66005218029024,SE Alder at 6th,2020-11-02T17:26:37.504000Z,"509-599 Southeast Alder Street, Portland",1604338084.0,1.0,1.0,hub_1612,,,
12.0,0,b58b544fbc568555248cc32419111a3e,45.51649676123257,-122.63075172901152,SE Belmont at 33rd,2020-11-02T17:26:37.505000Z,"3301-3333 Southeast Belmont Street, Portland",1604338084.0,1.0,1.0,hub_1613,,,
18.0,0,d887bb27da64bb501118419d06dcc46a,45.51633325021543,-122.65663236379623,SE 9th at Belmont,2020-11-02T17:26:37.507000Z,"900-928 Southeast 9th Avenue, Portland",1604338084.0,1.0,1.0,hub_1611,,,
12.0,0,7a385701e114c447336cbeda5685152c,45.55335313404383,-122.66691461205482,N Mason at Williams,2020-11-02T17:26:37.508000Z,"4073, North Williams Avenue, Albina, Portland, Oregon",1604338084.0,1.0,1.0,hub_1617,,,
13.0,0,12a7123f7768e122110052bff3126a92,45.512222765454325,-122.645426094532,SE Hawthorne at 20th,2020-11-02T17:26:37.520000Z,"2003-2033 Southeast Hawthorne Boulevard, Portland",1604338084.0,1.0,1.0,hub_1614,,,
17.0,0,41f3813364ef413f3daa23a38f122dc9,45.51208179700347,-122.653349339962,SE Ladd at Hawthorne,2020-11-02T17:26:37.522000Z,"1202-1210 Southeast Hawthorne Boulevard, Portland",1604338084.0,1.0,1.0,hub_1615,,,
4.0,0,2e9026b0a17783c8944d4e5b3f9109ca,45.54125782022072,-122.69667170941828,NW Nicolai at Sherlock - Community Corral,2020-11-02T17:26:37.523000Z,"Northwest Nicolai Street, Kings Heights, Portland, Oregon",1604338084.0,1.0,1.0,hub_4381,,,
15.0,0,ba0d83923470969a2a12048043f4d486,45.52643433190143,-122.63624489307405,NE 28th at Glisan - Community Corral,2020-11-02T17:26:37.524000Z,"2852 Northeast Glisan Street, Portland",1604338084.0,1.0,1.0,hub_4320,,,
18.0,0,937122f1db9dba7e6c4f9caededb959b,45.55905506873501,-122.64271035790443,NE Alberta at 22nd - Community Corral,2020-11-02T17:26:37.536000Z,"2209 Northeast Alberta Street, Portland",1604338084.0,1.0,1.0,hub_2680,,,
18.0,0,6688994dd0718b54ef337dec1c28ae93,45.559087669845944,-122.64075167477131,NE Alberta at 24th - Community Corral,2020-11-02T17:26:37.537000Z,"Northeast Alberta & 24th, Northeast Alberta Street, Alameda, Portland, Oregon",1604338084.0,1.0,1.0,hub_2681,,,
12.0,0,794e8ea280becad91f3ece39de5c5fa9,45.53561393714415,-122.66363427042961,NE 2nd at Schuyler,2020-11-02T17:26:37.538000Z,"1760-1798 Northeast 2nd Avenue, Portland",1604338084.0,1.0,1.0,hub_3957,,,
8.0,0,602d9c95b0deaf57bfe889557e35947c,45.5619710180186,-122.68203690648079,N Interstate at Willamette - Community Corral,2020-11-02T17:26:37.541000Z,"Interstate Firehouse Cultural Center, 5340, North Interstate Avenue, Piedmont, Portland, Oregon",1604338084.0,1.0,1.0,hub_2708,,,
15.0,0,5252283d5db570aa3761409273cbe65f,45.49429475215752,-122.67190484097227,SW Moody at Thomas,2020-11-02T17:26:37.542000Z,"4000 Southwest Moody Avenue, Portland",1604338084.0,1.0,1.0,hub_2875,,,
8.0,0,3661e38ef8adca3f432d3f8796d8d1ff,45.53146070600817,-122.6597410440445,NE Multnomah at Grand,2020-11-02T17:26:37.552000Z,"564-598 Northeast Multnomah Street, Portland",1604338084.0,1.0,1.0,hub_1605,,,
8.0,0,bfb216d85303782a336764eaf72daf06,45.531409974756464,-122.65746116638182,NE Multnomah at 9th,2020-11-02T17:26:37.554000Z,"796-842 Northeast Multnomah Street, Portland",1604338084.0,1.0,1.0,hub_1604,,,
18.0,0,c909fc67ebb0aed134bee868385023e9,45.556454372310554,-122.66037940979004,NE Going at Grand,2020-11-02T17:26:37.555000Z,"4600-4722 Northeast Grand Avenue, Portland",1604338084.0,1.0,1.0,hub_1607,,,
18.0,0,7c8ef202e70a59639949df5a1a53b9cb,45.52440674396447,-122.64976859092711,NE Sandy at 16th,2020-11-02T17:26:37.556000Z,"1527-1541 Northeast Sandy Boulevard, Portland",1604338084.0,1.0,1.0,hub_1606,,,
11.0,0,bc40f10282404690ae9ff2c7b1d42a29,45.522972918949336,-122.64341175556181,NE 22nd at Burnside,2020-11-02T17:26:37.557000Z,"14 Northeast 22nd Avenue, Portland",1604338084.0,1.0,1.0,hub_1601,,,
7.0,0,2fc68ae9239edd59c668be49d45cafe4,45.52968884295801,-122.66180634498596,NE Holladay at MLK - Community Corral,2020-11-02T17:26:37.560000Z,"The Dream, Northeast Holladay Street, Lloyd District, Portland, Oregon",1604338084.0,1.0,1.0,hub_1603,,,
18.0,0,3f618eaf780b39e2e0b7f2a881315b4d,45.534968567136225,-122.65363097190857,NE Broadway at 12th,2020-11-02T17:26:37.561000Z,"1100-1198 Northeast Broadway Street, Portland",1604338084.0,1.0,1.0,hub_1602,,,
15.0,0,b4c8ca1de29a3a1e9beaa9aa7d3a04ee,45.53715171035475,-122.68810272216797,NW Front at 17th,2020-11-02T17:26:37.564000Z,"2035 Northwest Front Avenue, Portland",1604338084.0,1.0,1.0,hub_4050,,,
17.0,0,45e2f2e17564281d03c6dc27c1c039f7,45.50624163368495,-122.66333788633347,SE 2nd Pl at Tilikum Way,2020-11-02T17:26:37.565000Z,"2254-2398 Southeast 2nd Place, Portland",1604338084.0,1.0,1.0,hub_1609,,,
18.0,0,b6bbfb34ac76de31c51f84d285290660,45.51202352994066,-122.6363119482994,SE 29th at Hawthorne,2020-11-02T17:26:37.566000Z,"2835, Southeast Hawthorne Boulevard, Ladd's Addition, Belmont, Portland, Oregon",1604338084.0,1.0,1.0,hub_1608,,,
18.0,0,fbb322bbbf42d27ac64d3bce6895f2c3,45.55907103183479,-122.64754369854927,NE Alberta at 17th - Community Corral,2020-11-02T17:26:37.567000Z,"Courtesy Janitorial Services, 1705, Northeast Alberta Street, Alameda, Portland, Oregon",1604338084.0,1.0,1.0,hub_2679,,,
12.0,0,d6395a890124e71b96a27df688c16f08,45.55916921652717,-122.65143156051636,NE Alberta at 14th - Community Corral,2020-11-02T17:26:37.569000Z,"1413 Northeast Alberta Street, Portland",1604338084.0,1.0,1.0,hub_2678,,,
18.0,0,59deea633d7c461c66ec2f32bc05aaf5,45.55913676221388,-122.65543073415755,NE Alberta at 10th - Community Corral,2020-11-02T17:26:37.571000Z,"1006 Northeast Alberta Street, Portland",1604338084.0,1.0,1.0,hub_2677,,,
6.0,0,c48a2eff4386cf40a9c6adf82d5d310d,45.5235883594578,-122.66191765666007,NE Couch at MLK,2020-11-02T17:26:37.572000Z,"Northeast Martin Luther King & East Burnside, Northeast Martin Luther King, Junior Boulevard, Ladd's Addition, Lloyd District, Portland, Oregon",1604338084.0,1.0,1.0,hub_3240,,,
18.0,0,4e302e4ae6c93f53f151a9e3e9208c12,45.52507854324387,-122.67755627632141,NW Broadway at Everett,2020-11-02T17:26:37.574000Z,"700-748 Northwest Everett Street, Portland",1604338084.0,1.0,1.0,hub_2789,,,
17.0,0,4ee74640d3b3a0832b8a39bbd756a55d,45.504839302777505,-122.6296305656433,SE 34th at Division,2020-11-02T17:26:37.575000Z,"3377-3399 Southeast Division Street, Portland",1604338084.0,1.0,1.0,hub_1548,,,
18.0,0,b749f9da504d4f178551ad107dc8f7ac,45.504688916692,-122.63455510139465,SE 30th at Division,2020-11-02T17:26:37.597000Z,"2501-2523 Southeast 30th Avenue, Portland",1604338084.0,1.0,1.0,hub_1549,,,
10.0,0,043399190499833843cf731ea5114fae,45.515444268211056,-122.68467485904694,SW 10th at Columbia,2020-11-02T17:26:37.599000Z,"1001-1023 Southwest Columbia Street, Portland",1604338084.0,1.0,1.0,hub_1542,,,
10.0,0,6163a9f4a45b3f587b5d12d525cade28,45.51507401152119,-122.687029838562,SW 12th at Clay,2020-11-02T17:26:37.600000Z,"1520 Southwest 12th Avenue, Portland",1604338084.0,1.0,1.0,hub_1543,,,
18.0,0,8572e55ba4559d7bab5f141af15d869a,45.50971347423539,-122.67771586775778,SW Harrison at 1st,2020-11-02T17:26:37.601000Z,"86-98 Southwest Harrison Street, Portland",1604338084.0,1.0,1.0,hub_1540,,,
18.0,0,7ce26ab11858fb213f09c800af23c62f,45.499136569196914,-122.67164334654808,SW Moody at Aerial Tram Terminal,2020-11-02T17:26:37.602000Z,Portland,1604338084.0,1.0,1.0,hub_1541,,,
18.0,0,f50b7bd1c728c9f763dd6bf64654077b,45.53550402749139,-122.70066082477571,NW Thurman at 24th,2020-11-02T17:26:37.603000Z,"2383-2389 Northwest Thurman Street, Portland",1604338084.0,1.0,1.0,hub_1546,,,
14.0,0,8f96a969c8b5ef15c175042c8b78d87e,45.53409115265501,-122.69494235515596,NW Raleigh at 21st,2020-11-02T17:26:37.604000Z,"2100-2112 Northwest Raleigh Street, Portland",1604338084.0,1.0,1.0,hub_1547,,,
18.0,0,f12f0be5f2d400caac3a11c20676b942,45.5308312594614,-122.68159568309783,NW Marshall at Tanner Springs Park,2020-11-02T17:26:37.607000Z,"1000 Northwest Marshall Street, Portland",1604338084.0,1.0,1.0,hub_1545,,,
17.0,0,fb747bf1d85b1db5a9560806f4fd1637,45.53080401460108,-122.68442273139952,NW 13th at Marshall,2020-11-02T17:26:37.616000Z,"1100-1124 Northwest 13th Avenue, Portland",1604338084.0,1.0,1.0,hub_1528,,,
12.0,0,45b602edfc3f361787b4b89ff47dafdc,45.53142500624323,-122.68956586718559,NW 18th at Northrup,2020-11-02T17:26:37.617000Z,"1801 Northwest Northrup Street, Portland",1604338084.0,1.0,1.0,hub_1529,,,
18.0,0,f799624bc8721455896a1d8fac69dd84,45.55902314250935,-122.63554617762566,NE Alberta at 29th/30th - Community Corral,2020-11-02T17:26:37.618000Z,"Ampersand, 2916, Northeast Alberta Street, Alameda, Portland, Oregon",1604338084.0,1.0,1.0,hub_2682,,,
14.0,0,8cbda5be025024886b6bc836204d2ca6,45.56453067448834,-122.63053715229033,NE 33rd at Jarrett (Kennedy School) - Community Corral,2020-11-02T17:26:37.620000Z,"Kennedy School, 5736, Northeast 33rd Avenue, Alameda, Portland, Oregon",1604338084.0,1.0,1.0,hub_2683,,,
20.0,0,89840b36950caa6793fab3810d17572d,45.5613852227624,-122.6303306221962,NE 33rd at Emerson - Community Corral,2020-11-02T17:26:37.621000Z,"5320 Northeast 33rd Avenue, Portland",1604338084.0,1.0,1.0,hub_2684,,,
12.0,0,8fd922f4d46ab772e57abb1b1e918cfc,45.555683524502925,-122.6506644487381,NE 14th Pl at Prescott - Community Corral,2020-11-02T17:26:37.622000Z,"4520 Northeast 14th Place, Portland",1604338084.0,1.0,1.0,hub_2685,,,
10.0,0,7ca3bd26c497b161f5bceaad7b08c349,45.54828551419491,-122.65081062912941,NE Fremont at 15th - Community Corral,2020-11-02T17:26:37.623000Z,"1441-1499 Northeast Fremont Street, Portland",1604338084.0,1.0,1.0,hub_2686,,,
8.0,0,b3b30cad1c917f55bb42366392c82cc7,45.5625194836866,-122.67703056335449,N Michigan at Killingsworth - Community Corral,2020-11-02T17:26:37.625000Z,"5433 North Michigan Avenue, Portland",1604338084.0,1.0,1.0,hub_2687,,,
18.0,0,b2c304475b1e0caf970a465af0b3f0f2,45.56244706741791,-122.68483579158783,N Concord at Killingsworth - Community Corral,2020-11-02T17:26:37.630000Z,"5410-5498 North Concord Avenue, Portland",1604338084.0,1.0,1.0,hub_2688,,,
18.0,0,9c2a28eb03ad0f62bdadfcffd5231b96,45.55522232556467,-122.68186122179031,N Prescott at Interstate,2020-11-02T17:26:37.632000Z,"4350 North Interstate Avenue, Portland",1604338084.0,1.0,1.0,hub_1521,,,
12.0,0,c50853736b121fe1039643d33a0deba7,45.526494932914076,-122.6416327804327,NE Glisan at 24th,2020-11-02T17:26:37.634000Z,"2329-2399 Northeast Glisan Street, Portland",1604338084.0,1.0,1.0,hub_1522,,,
18.0,0,d709db852a9d2e94c2ffb5d28c5a0723,45.53086695960325,-122.66588866710661,NE Wheeler at Multnomah,2020-11-02T17:26:37.635000Z,"1051-1099 Northeast Wheeler Avenue, Portland",1604338084.0,1.0,1.0,hub_1523,,,
12.0,0,09979040d1669abc1412a581f8411be4,45.55458563249236,-122.67554126679897,N Mississippi at Skidmore,2020-11-02T17:26:37.637000Z,"4220 North Mississippi Avenue, Portland",1604338084.0,1.0,1.0,hub_1524,,,
18.0,0,0718c230d62c6b77acb7c5b91952ccd2,45.55941042223266,-122.66852259635925,N Vancouver at Alberta,2020-11-02T17:26:37.639000Z,"241 North Alberta Street, Portland",1604338084.0,1.0,1.0,hub_1559,,,
18.0,0,97ab7cea7dd58e4a91e15b8dd820609f,45.52487653451383,-122.69651412963869,NW Everett at 22nd,2020-11-02T17:26:37.641000Z,"2201-2209 Northwest Everett Street, Portland",1604338084.0,1.0,1.0,hub_1558,,,
12.0,0,09287ecbf23e2ea0e6b0a34420bd95f0,45.535082235462475,-122.65056386590003,NE 15th at Broadway,2020-11-02T17:26:37.642000Z,"1711 Northeast 15th Avenue, Portland",1604338084.0,1.0,1.0,hub_1555,,,
12.0,0,70a3ba86898d855d87aaecf27f85d9bf,45.51190699563407,-122.62948036193848,SE 34th at Hawthorne,2020-11-02T17:26:37.644000Z,"1510 Southeast 34th Avenue, Portland",1604338084.0,1.0,1.0,hub_1554,,,
9.0,0,33c4fe191a7295ce8f514a6d6a867b38,45.51936282546957,-122.63599276542662,SE 29th at Stark,2020-11-02T17:26:37.647000Z,"415 Southeast 29th Avenue, Portland",1604338084.0,1.0,1.0,hub_1551,,,
18.0,0,c59f2188b6b6361cb3e6282e6cdbd77c,45.50336550181654,-122.64473140239714,SE Clinton at 21st,2020-11-02T17:26:37.648000Z,"2039-2099 Southeast Clinton Street, Portland",1604338084.0,1.0,1.0,hub_1550,,,
12.0,0,18ea144a372c6633356ec958674c4edb,45.516361441804015,-122.64604568481445,SE Belmont at 20th,2020-11-02T17:26:37.649000Z,"1900-1998 Southeast Belmont Street, Portland",1604338084.0,1.0,1.0,hub_1552,,,
18.0,0,9eee5240994d6cc53a70ffe62976eac6,45.562741896778604,-122.68899321556091,N Killingsworth at Gay - Community Corral,2020-11-02T17:26:37.651000Z,"2116 North Killingsworth Street, Portland",1604338084.0,1.0,1.0,hub_2689,,,
12.0,0,c2e7fa1185629bfb55cdf350934f47f5,45.50936197656999,-122.68121212720871,SW 4th at College,2020-11-02T17:26:37.653000Z,"TECOTOSH, Southwest 4th Avenue, University District, Portland, Oregon",1604338084.0,1.0,1.0,hub_1539,,,
16.0,0,413da28edfc4412d9d1f7cdfcbc4114b,45.51158276585015,-122.68228098750114,Urban Center Plaza at SW 6th,2020-11-02T17:26:37.655000Z,"1800 Southwest Montgomery Street, Portland",1604338084.0,1.0,1.0,hub_1538,,,
12.0,0,f78a0668cfe64b1743231aef78bbaaa7,45.562745549855975,-122.64805935323238,NE 17th at Killingsworth - Community Corral,2020-11-02T17:26:37.656000Z,"Podnah's BBQ Pit, Northeast Killingsworth Street, Alameda, Portland, Oregon",1604338084.0,1.0,1.0,hub_2696,,,
18.0,0,e9f349f62ffca2707d9858d84b08f7c2,45.56271654527019,-122.6350486278534,NE Killingsworth at 30th - Community Corral,2020-11-02T17:26:37.657000Z,"Cocotte, 2930, Northeast Killingsworth Street, Alameda, Portland, Oregon",1604338084.0,1.0,1.0,hub_2695,,,
14.0,0,ef16230eca24142966cb1f14f59267f6,45.52279251373802,-122.65661627054213,SE 9th at Burnside,2020-11-02T17:26:37.659000Z,"2-98 Southeast 9th Avenue, Portland",1604338084.0,1.0,1.0,hub_4482,,,
18.0,0,a69c398abbacf9fe6f78931a6fe45252,45.51186486128098,-122.62104749679565,SE 40th at Hawthorne,2020-11-02T17:26:37.660000Z,"4034 Southeast Hawthorne Boulevard, Portland",1604338084.0,1.0,1.0,hub_2698,,,
23.0,0,b741377fa93b8fa80ea4fffdf33d21fd,45.51184308962157,-122.68371999263763,SW Broadway at Smith Memorial Student Union,2020-11-02T17:26:37.661000Z,"1801-1825 Southwest Broadway, Portland",1604338084.0,1.0,1.0,hub_1537,,,
